baseMean log2FoldChange lfcSE stat pvalue padj
ENSG00000119596 3871.03536328235 0.00745997538442361 0.0580550197878593 0.128498369506777 0.897754588473503 0.973331587570511
ENSG00000119599 256.915923710402 -0.0928559445109659 0.107811928332872 -0.86127709565004 0.389085447416668 0.758509780421747
ENSG00000119608 113.331072094768 -1.19424427282998 0.581077631742265 -2.05522327412473 0.0398574441243616 0.361131316263876
ENSG00000119616 270.436241980337 0.221360315108208 0.139188263581662 1.59036623787131 0.111752275974796 0.507078182523212
ENSG00000119630 104.332610038008 -0.285165668052476 0.253688402087225 -1.12407845887424 0.260979742799038 0.667523028157419
ENSG00000119632 153.664088316394 -0.512377532158751 0.223536716956836 -2.29214036572654 0.0218975447729352 0.290381311004955
ENSG00000119636 91.7901230176652 0.0572832385646482 0.146230195473906 0.391733310476699 0.69525527494593 0.906144534732279
ENSG00000119638 766.735850669255 0.160137833723651 0.0829093488179917 1.93148102121989 0.0534235941240476 0.404710716085468
ENSG00000119640 140.909308317933 -0.124288850978272 0.191523571580226 -0.648948063952586 0.516371946378584 0.827709572254899
ENSG00000119650 223.486929702181 0.0662332282024344 0.114150364264593 0.580227918054733 0.561760929163142 0.850970444295068
ENSG00000119655 63.2497918025594 -0.352791536832847 0.246717902972338 -1.42993894071968 0.152734544407722 0.562876475305918
ENSG00000119661 456.590904108366 0.0976583957939564 0.101324296701297 0.963820119885488 0.335136117620748 0.723939528988292
ENSG00000119669 1483.15952654376 0.123633002830743 0.107692754950969 1.14801597272752 0.250961970029932 0.661831659905722
ENSG00000119673 66.4346438830363 -0.325999247817446 0.833046214590496 -0.391333928547648 0.69555042312402 0.906144534732279
ENSG00000119681 17.2359977522379 -0.179105548217741 0.384236847701748 -0.466133191777499 0.641120166256468 0.886505114742564
ENSG00000119682 1754.83214109869 0.0372012275630112 0.0543751707812124 0.68415835809871 0.49387517427369 0.815568416784327
ENSG00000119684 507.899852809681 0.197690706344969 0.0711178025602697 2.77976398634412 0.00543984186359106 0.162887383561358
ENSG00000119685 716.909561203819 -0.0758334106861493 0.0642997897708777 -1.17937260691473 0.238249837975617 0.65176537228321
ENSG00000119688 686.740098679115 -0.0806009471020841 0.0782156980032315 -1.03049578485835 0.302777329939786 0.696788915376332
ENSG00000119689 1361.38386045053 -0.214011388259254 0.122248312350441 -1.75062857019868 0.080009910664401 0.458289888024644
ENSG00000119698 168.413901083842 -0.031430881575612 0.15932077242895 -0.197280499563412 0.843608038563496 0.958116887361176
ENSG00000119699 75.742955058012 0.409250210263911 0.18500830858638 2.21206395210534 0.0269622464336853 0.310648801477839
ENSG00000119703 42.263504002837 -0.118492947662799 0.232934471196485 -0.508696488991737 0.610964983792856 0.871589625147874
ENSG00000119705 190.238740026288 -0.181534461122436 0.154727312049959 -1.17325415091437 0.240693902495698 0.65375593928256
ENSG00000119707 1933.95852096707 0.041543930646613 0.0677455548140015 0.61323478360571 0.539721108393917 0.838953905226351
ENSG00000119711 152.481613355612 0.0891783911645737 0.127715436660177 0.698258515153952 0.485015538047457 0.810773096085366
ENSG00000119714 72.3575586646139 -0.319616968261432 0.202822601216576 -1.57584493219344 0.115061544456558 0.510087293087675
ENSG00000119715 188.144474105392 -0.0378828888075495 0.1503228778868 -0.252010135383897 0.801033229685463 0.942860401228447
ENSG00000119718 314.434090868965 -0.178701671885527 0.115559718040223 -1.54640107224324 0.122007735370121 0.520563736029062
ENSG00000119720 661.766900941092 0.0664638380759877 0.0704319935838499 0.943659758783655 0.345343544038343 0.729191322914278
ENSG00000119723 218.898773018211 -0.192374776798627 0.0972715019355448 -1.97770953435159 0.04796148405825 0.388336931672854
ENSG00000119725 46.511889572212 0.0917538941587827 0.208478912141707 0.440111151848375 0.659856605366833 0.89496193552076
ENSG00000119729 1065.69196522055 -0.0923532814420892 0.0985461149758522 -0.937158014445516 0.348677283072901 0.731014332746581
ENSG00000119737 100.385173145211 -0.279448752967844 0.218313863275988 -1.28003210045608 0.200533846575394 0.617187691924729
ENSG00000119760 780.99571560773 0.0742702312205343 0.0589464148104965 1.25996180529896 0.207683141019462 0.625680286577626
ENSG00000119771 1748.40148982894 -0.0511831210597751 0.0909363754837779 -0.562845404685231 0.573540159205552 0.855349892579522
ENSG00000119772 3011.26791314479 0.0994004436031223 0.0632192160239311 1.5723137655724 0.115877802144932 0.510215987794429
ENSG00000119777 451.47232440367 -0.147795606920084 0.0978385581827601 -1.51060695972241 0.130888619713505 0.533822708288612
ENSG00000119778 1442.34133641756 0.0119051430156203 0.087286648200225 0.136391341185553 0.891511918446397 0.972247456724736
ENSG00000119782 245.374188671765 0.0831569051999837 0.102497491132863 0.811306738154121 0.417189541480331 0.771647563473606
ENSG00000119787 543.67782026776 0.0386348305658282 0.0786538942789318 0.491200479264469 0.62328466001062 0.87735182648342
ENSG00000119801 725.1188507842 0.181455792619586 0.108571876025961 1.67129646517481 0.0946631343030106 0.48590717959448
ENSG00000119812 332.886389203155 -0.104469872464281 0.0922103741455645 -1.1329513997998 0.2572346631986 0.665407384232785
ENSG00000119820 815.695455389585 -0.0231348838361666 0.124982454653908 -0.185105052547016 0.853146638732077 0.961015753974064
ENSG00000119844 550.165472955703 0.111449938986122 0.100489686408934 1.10906843248158 0.267400661695222 0.671039894514633
ENSG00000119862 646.891951866736 0.25904045169684 0.131728581689795 1.96647112095118 0.0492442150588587 0.392002811997904
ENSG00000119865 965.249620275157 0.0180541817326278 0.0739432965042705 0.244162521636902 0.807104952142289 0.945271173902001
ENSG00000119866 344.393741600972 0.249641279113367 0.235477960258366 1.06014711032599 0.289077678282359 0.685970299253371
ENSG00000119878 246.684631613591 0.0330410696223519 0.159506565057357 0.207145515361519 0.835896216773181 0.955306019379983
ENSG00000119888 21.5984947154814 0.33384501361578 0.270124431473323 1.23589344286597 0.216498174704089 0.632686696667373
ENSG00000119899 301.355774635384 0.125556740254975 0.0950123219836989 1.3214784949316 0.186341868401649 0.601679246336849
ENSG00000119900 988.915699222124 0.255722801004226 0.145626542455441 1.75601780206018 0.0790853689213391 0.457303633247062
ENSG00000119906 1176.80162049484 0.0393991286551267 0.0829776248352637 0.474816298168888 0.634917915184873 0.883172573110075
ENSG00000119912 365.697865992667 -0.170226989227276 0.102498304284589 -1.66077858961098 0.0967579227222904 0.487852187540064
ENSG00000119927 519.948773386463 0.179640375110062 0.126465664254738 1.42046757251213 0.15547160266596 0.566716923612645
ENSG00000119929 78.3270513014208 0.174581089626256 0.150688594386091 1.15855543239688 0.246637444215177 0.659378303017648
ENSG00000119938 32.9207384198079 0.271496319926246 0.266855499036449 1.01739076356513 0.308967574168504 0.702206166298353
ENSG00000119946 172.234226041137 0.0456679416320844 0.117872893752037 0.387433787178871 0.698435094587954 0.907268624431614
ENSG00000119950 368.363053367034 0.135585595856135 0.109876428964771 1.2339825487012 0.217209407190254 0.632866782123561
ENSG00000119953 256.844180150192 0.0331787455487455 0.0968294185802963 0.342651500289985 0.731860653265296 0.919640207804254
ENSG00000119965 230.463802435323 0.0144284794984632 0.10344758848117 0.139476228593666 0.889073839154173 0.97164708869103
ENSG00000119969 277.130172974578 -0.142497638506344 0.135301789510977 -1.05318369418007 0.292256810195215 0.688054331730923
ENSG00000119973 305.606328474396 -0.186152151838961 0.437846871750487 -0.425153549903727 0.670724743010084 0.897557248574781
ENSG00000119977 227.431145342318 -0.00937054403611527 0.097197416659488 -0.0964073363075392 0.923197065735702 0.980033039437599
ENSG00000119979 342.771879278644 -0.043119968492136 0.0950382382255498 -0.45371178272267 0.650036285163804 0.891210082780845
ENSG00000119986 58.390783786524 0.17096354156253 0.188779066418148 0.905627646149299 0.365132970713249 0.740861647674136
ENSG00000120008 1110.29931607739 -0.0789357668259062 0.0856499571403428 -0.921608947177464 0.356732589853513 0.736530345342305
ENSG00000120029 776.175996140018 -0.047633935726597 0.0689952003985032 -0.690394918073611 0.489945871700256 0.813412229016917
ENSG00000120049 508.206779574738 0.212053330778625 0.140081576397637 1.51378458346791 0.130080483916908 0.532309194084741
ENSG00000120053 1067.9569053873 -0.124026519063518 0.108541262705897 -1.14266700028706 0.253176875961933 0.663679773304524
ENSG00000120057 12.799415561678 0.229914214112924 0.378372529246255 0.607639816164585 0.543426387184323 0.840728248436498
ENSG00000120063 1389.10128782943 0.0716314288788389 0.0628972821124449 1.13886365949453 0.254760024953899 0.664242709693228
ENSG00000120071 2719.69998485173 0.232102309813239 0.162059161039839 1.43220727741631 0.152084509634054 0.562425733741028
ENSG00000120088 46.5038365850087 0.331575475845796 0.231384654415197 1.43300547170608 0.151856273629389 0.562072636309495
ENSG00000120129 491.45079561001 0.0849721173343298 0.11358979518573 0.748061189787276 0.454423250069149 0.794368904439784
ENSG00000120137 5105.95005248674 0.150128826647955 0.098965839042496 1.51697624251425 0.12927268235443 0.530914686779322
ENSG00000120158 164.924099538285 0.162405644251693 0.146307368191542 1.1100305217648 0.266985874381612 0.670757853816602
ENSG00000120159 136.191092271368 0.0325941710523315 0.117592207440241 0.277179685302662 0.781642137526675 0.937047365656978
ENSG00000120162 209.234243535239 -0.190844341851497 0.144118488285692 -1.32421831592611 0.185430549587375 0.600936246526532
ENSG00000120251 3074.83198736638 0.491702447639069 0.146377665441304 3.35913574080219 0.000781866520472432 0.0591554615940347
ENSG00000120253 331.23721180527 0.0792671165221138 0.0888024270330977 0.89262331188955 0.372058930850358 0.744570456785639
ENSG00000120254 561.617473792166 0.0206882984563296 0.0771640015843159 0.268108159654263 0.788616065200279 0.939496736877991
ENSG00000120256 604.362557430304 0.0291965554754539 0.0647492511748666 0.450917268473168 0.652049177120308 0.892042498542506
ENSG00000120265 1299.78926115324 -0.0491179252214108 0.0706916554518629 -0.694819281108184 0.48716856332902 0.812281054257011
ENSG00000120278 207.537610219316 0.32510317686177 0.164236008489604 1.97948781056956 0.0477611106964382 0.388336931672854
ENSG00000120306 270.431951141988 -0.246893882467028 0.187590645412944 -1.31613109983997 0.188130044256771 0.604141904833608
ENSG00000120314 354.277638613474 0.0260277112127265 0.0804898987220179 0.323366181669783 0.746417938012447 0.925128556402693
ENSG00000120318 89.9941318476264 0.692741364618793 0.249968155594785 2.77131846242756 0.00558297939009798 0.163955857094323
ENSG00000120322 73.7385063569892 0.208519045552426 0.194000191371372 1.07483938071618 0.282446645809859 0.682408842531142
ENSG00000120324 250.75951933244 -0.0924602980034578 0.113839096182707 -0.812201617053102 0.41667595182316 0.771646312513585
ENSG00000120327 439.936269510382 -0.0840708873445993 0.0864965643716826 -0.971956377172855 0.331072250862805 0.720079717614001
ENSG00000120328 247.279546044023 -0.0151059037482427 0.157815010439894 -0.0957190555330349 0.923743706263581 0.980033039437599
ENSG00000120333 255.663986748503 -0.0754903810578428 0.0999044302402918 -0.755625960493163 0.449873486508332 0.791810193338044
ENSG00000120334 51.1464733704119 0.148530211538683 0.206182587195597 0.72038193699538 0.471289868324169 0.802281661672547
ENSG00000120370 80.4333313457501 -0.038459316670905 0.188760857360089 -0.203746249136484 0.838551798596333 0.956198025255093
ENSG00000120437 3461.57250484931 -0.125496396796784 0.0896223814081588 -1.40027964917879 0.16142959253381 0.573717676508239
ENSG00000120438 1728.80158170148 0.0725303235911103 0.0760355057233198 0.953900719159227 0.340133899419311 0.725993647878095
ENSG00000120451 1751.90813985231 0.0650330557202525 0.0655417207064376 0.992239065732445 0.321080919896758 0.713773337849548
ENSG00000120457 32.6148237679575 0.335543254917387 0.285139631384643 1.17676821453399 0.239288032538669 0.652789588751679
ENSG00000120458 316.370372948869 0.052658453836786 0.0977543850753625 0.53868124479725 0.590106817137587 0.862552826595094
ENSG00000120471 28.4281611805249 0.380703762464802 0.240265303674511 1.58451410437748 0.113076774561139 0.508410587442116
ENSG00000120509 250.499692118523 -0.0747342318977399 0.141278265129486 -0.528986053369524 0.596815124733541 0.865255615399651
ENSG00000120519 184.530338660857 -0.0896693962723412 0.114052377991863 -0.786212421443231 0.431743050158266 0.78043435417993
ENSG00000120526 285.316326687777 0.140262362861983 0.0967638130147332 1.4495332345019 0.147188726027828 0.556546492317837
ENSG00000120533 447.683046801115 0.0516751135189675 0.103439347618375 0.499569213348249 0.617378440199203 0.874956126208762
ENSG00000120539 126.300639245191 -0.149586216575758 0.122215135437618 -1.22395819503151 0.220967998351531 0.635489963229242
ENSG00000120549 90.5714429078477 -0.752941735739499 0.367343047935819 -2.04969643490041 0.0403940631381794 0.363290909616158
ENSG00000120594 378.673292784229 -0.277591185494205 0.170793043898678 -1.62530732609277 0.104097091200907 0.498626689888497
ENSG00000120616 1461.40974135096 0.0640253606306941 0.0819361635796852 0.781405399441575 0.434564096439672 0.782184443706975
ENSG00000120645 1234.45845015231 -0.109794726427988 0.0900519488008516 -1.21923764993468 0.222754005780291 0.637141381674834
ENSG00000120647 155.999390725869 -0.138070854302519 0.119347462813124 -1.15688135338672 0.247320837966983 0.659622989888402
ENSG00000120656 133.826943402315 -0.0219877074733516 0.111533641866134 -0.197139689025325 0.843718225464193 0.958116887361176
ENSG00000120658 614.264971915026 -0.155192764153933 0.0705427375681666 -2.19998215980727 0.0278081607989835 0.314752258715979
ENSG00000120662 95.3765900412607 0.121128183187115 0.145055252695385 0.835048582773378 0.403690354871808 0.765235610293098
ENSG00000120669 12.1306884067289 0.377517994594508 0.341999691074623 1.10385478246568 0.269656136362526 0.67302132407619
ENSG00000120675 233.0453187942 -0.0120875905705277 0.107403146835007 -0.11254410067795 0.910392004546442 0.976905191402377
ENSG00000120685 671.638271996267 0.0459277739670215 0.0608720788613579 0.754496557799948 0.45055111151936 0.792367734491349
ENSG00000120686 733.978866618243 0.0235861414643356 0.0797290278760868 0.295828785232308 0.767360838927521 0.931901773849779
ENSG00000120688 143.939083723094 0.0607558355061766 0.115092187961817 0.527888439537989 0.597576768926273 0.865255615399651
ENSG00000120690 38.0521794663501 -0.0106869159650397 0.209333014873323 -0.0510522239958511 0.959283906040132 0.990093131932841
ENSG00000120693 101.202743874476 0.0314748835843467 0.190573624317596 0.165158655595975 0.868819106355954 0.965845452870573
ENSG00000120694 1724.2256267316 0.171166931140899 0.0786318021044527 2.17681557028955 0.0294943308462136 0.322074166354801
ENSG00000120696 369.040957529152 0.177945575658623 0.0866999269865755 2.05243051342103 0.0401278416311118 0.362504772316304
ENSG00000120697 169.918690333124 0.0541754209313792 0.123000707435833 0.440448043436183 0.659612635002031 0.894877448647834
ENSG00000120699 156.151339676896 -0.162346740480794 0.119205440713916 -1.36190713702753 0.173227193537678 0.586558894364385
ENSG00000120705 933.667796287638 0.0672717155810632 0.0638781297767275 1.05312594179255 0.292283274737308 0.688054331730923
ENSG00000120708 56.3891218040988 0.507236435003136 0.711203941772801 0.713208132309785 0.475716974766485 0.804355563085582
ENSG00000120709 1057.36993285687 0.0524010551003983 0.0582843382161686 0.899058935970929 0.368621269275081 0.742993078045868
ENSG00000120725 180.277692333576 -0.21156196140391 0.106636803586509 -1.98394882712591 0.0472615449202794 0.387355862794145
ENSG00000120727 1028.77922380966 0.0254851091122637 0.0650059442130724 0.392042749640405 0.695026627326283 0.906144534732279
ENSG00000120733 2250.52287428069 0.0514284448348423 0.0516995804087346 0.994755555620592 0.319855167055185 0.713078794644793
ENSG00000120738 892.398073504789 0.258770882106045 0.591815399409262 0.437249321941174 0.661930543842053 0.895644265559827
ENSG00000120742 429.98938775903 0.178168653257013 0.0785021533292248 2.26960211536878 0.0232317351682763 0.296088673646607
ENSG00000120784 723.448709645028 -0.0215109512117837 0.0722358986272712 -0.29778754913506 0.76586531803395 0.931728797429883
ENSG00000120798 439.852274252002 0.0636796157203589 0.115496398464807 0.551355856691605 0.581389755081408 0.85839661394342
ENSG00000120800 410.47188894498 -0.0872013633780245 0.110110109487236 -0.791946931885785 0.42839162007232 0.778510235138463
ENSG00000120802 503.252258705902 0.307927569894926 0.085895029457042 3.58492885841464 0.000337170100611226 0.0391474023693384
ENSG00000120805 305.4747851846 0.129518546980822 0.0809690451759519 1.59960570980389 0.109686080988817 0.50455005476701
ENSG00000120820 91.8914717087955 -0.2005219733854 0.140259182295724 -1.42965309011012 0.152816610067697 0.562879070826734
ENSG00000120832 277.58611781794 0.0603235246280353 0.120461192635238 0.500771437741761 0.616531989290992 0.874491849321472
ENSG00000120833 372.316284944893 0.235526295677995 0.0986676652495537 2.3870666756155 0.0169834108016676 0.257732049928307
ENSG00000120837 239.484889580926 0.053572583150946 0.0896361976204475 0.597666841891173 0.550062254334782 0.84478623443364
ENSG00000120860 183.415267477567 -0.043353677525023 0.133339506452791 -0.325137528091664 0.745076987305221 0.924339962715797
ENSG00000120868 612.010386001561 0.210878025743081 0.109761875283733 1.92123198695325 0.0547024672308847 0.40672007270187
ENSG00000120875 3906.28885237326 0.228861248594396 0.0844787044992165 2.70909988441547 0.00674660253234412 0.177535596267796
ENSG00000120885 435.912286079902 -0.276477025219424 0.223747325982443 -1.235666276705 0.216582637778865 0.632714949433786
ENSG00000120889 399.609629063629 0.655593536802464 0.336330544963435 1.94925363342701 0.0512651427956179 0.397786117939431
ENSG00000120896 33.354158861031 -0.238686371057381 0.25936512556729 -0.920271646141013 0.357430822136425 0.736901266965339
ENSG00000120899 119.531507596943 -0.0508561154789872 0.143232249445771 -0.355060509597329 0.722544260401839 0.915653861996447
ENSG00000120903 18.8264451044845 1.05732785894989 0.483817275029172 2.18538674313797 0.0288605020517585 0.320605394779535
ENSG00000120907 52.5295139143012 -0.280321090887489 0.255384748383937 -1.09764225413361 0.272360734367323 0.675437090845532
ENSG00000120910 416.613217712328 -0.067626544148206 0.0747910779304195 -0.904206036595985 0.365886159857721 0.741264521518569
ENSG00000120913 18.8817569495927 0.0405502218030675 0.292684365535889 0.138545910126843 0.889808988403024 0.97209832610498
ENSG00000120915 204.409008075363 0.117826683956302 0.125734169722983 0.937109492319369 0.348702239183714 0.731014332746581
ENSG00000120925 492.810479541044 0.0129742645430351 0.083729760442645 0.154954038736591 0.87685755133255 0.967952718608049
ENSG00000120942 421.458404946994 0.0592744077294802 0.0815214554401447 0.727101931748521 0.467163515467335 0.799745421233168
ENSG00000120948 628.316227606041 0.129869343115839 0.0866992116906525 1.497929918662 0.134151459452011 0.538967992150177
ENSG00000120963 766.086133194869 0.144887878790227 0.0958258216330886 1.51199203222065 0.130535889523902 0.533532595436619
ENSG00000120992 502.185263627177 0.0219860087200238 0.127220905153981 0.172817578159919 0.862794819563862 0.964382275963753
ENSG00000121005 149.272216369854 0.0734599686801776 0.129564307097536 0.566976896074295 0.570729878672653 0.854516278086406
ENSG00000121022 461.336839538927 -0.0928170795741978 0.117647132394119 -0.788944683014112 0.43014433829142 0.780061952864642
ENSG00000121039 117.427206098496 -0.3680680380797 0.152566171331834 -2.41251409055252 0.015842925050122 0.249001237526505
ENSG00000121057 920.849210707825 -0.000567171472802757 0.0747537458534814 -0.00758719802368729 0.993946349917508 0.998291627939819
ENSG00000121058 256.952405117745 0.151197889969676 0.111769958824201 1.35275964633296 0.176132428348087 0.589597598781229
ENSG00000121060 57.6613724262483 -0.801359441880879 0.368326561668808 -2.17567649275712 0.0295794591424665 0.322590291162835
ENSG00000121064 45.8765047818673 -0.593490780472061 0.51072700784681 -1.16205090264206 0.245214788967901 0.658387768793536
ENSG00000121067 584.466628171042 0.0605602564609148 0.0619278075264571 0.977917011433707 0.328115370768857 0.718914357444834
ENSG00000121068 50.5319743783891 -3.36616625375458 1.10385421372846 -3.04946632615985 0.00229248331378851 0.107053513691337
ENSG00000121073 470.926638240488 -0.0339754569346465 0.0759021591480128 -0.447621745099408 0.654426206944825 0.892474061526279
ENSG00000121101 18.3705679336104 0.256443281466242 0.387439951230995 0.661891683218152 0.508040642216924 0.823497784261929
ENSG00000121104 78.6556715450821 0.000954986158433581 0.186146631217425 0.00513028977310972 0.995906638953723 0.999042167484373
ENSG00000121152 20.7275251322511 -0.047446979646743 0.296449127988856 -0.160051000887162 0.872840899109339 0.966707288098085
ENSG00000121210 752.142754883261 -0.149692022983021 0.100708996882209 -1.48638182900485 0.137178153384222 0.542182085909287
ENSG00000121211 26.5052162660289 -0.133655787495707 0.253213468982288 -0.527838380923788 0.597611515583073 0.865255615399651
ENSG00000121274 450.464846019573 0.172512719545861 0.0769438488538847 2.24205991922058 0.0249574999741155 0.303341005899884
ENSG00000121281 1088.06762729282 0.0460666550436477 0.106145545593842 0.433995178845454 0.664291942040323 0.896279889714886
ENSG00000121289 735.044913629531 -0.158696285076823 0.086944103278164 -1.82526794909943 0.0679606043286779 0.433632399005673
ENSG00000121297 476.009528131332 -0.103461950507541 0.14505316343141 -0.713269177038416 0.475679206818359 0.804355563085582
ENSG00000121310 52.0743694866469 -0.00784833770432398 0.179790986548109 -0.043652564875514 0.96518135088943 0.991816292306314
ENSG00000121314 11.9492245403255 0.578042745857903 0.47494626762465 1.21706977243735 0.223577670345617 0.637746141641596
ENSG00000121318 27.3138031642914 0.38412535557142 0.262830388127159 1.46149521867912 0.14387958674585 0.552547053988301
ENSG00000121350 185.499228238048 0.0598193839243543 0.130804172693615 0.457320150363019 0.647440948321847 0.889689987169324
ENSG00000121390 1218.59258576758 -0.0885173734154144 0.0654981505369321 -1.3514484407541 0.176551825495389 0.589858323422776
ENSG00000121406 488.878908885942 0.0883348206548989 0.0919469790887207 0.96071476768871 0.336695603868702 0.724458477876227
ENSG00000121410 70.2068793596516 0.00461398872444238 0.178893122358083 0.0257918731789293 0.979423343957967 0.994703751669931
ENSG00000121413 925.638112181469 0.0931781070558521 0.0894679294568699 1.04146935803148 0.29765776729607 0.693125214234803
ENSG00000121417 419.965087617056 0.119135226804074 0.0833576419968042 1.42920581665016 0.152945086380318 0.563079258768105
ENSG00000121440 99.7814891536399 -0.531759545533879 0.280177764856981 -1.89793628272151 0.0577044760761275 0.41246087144995
ENSG00000121454 388.592618701501 -0.0343399491539047 0.189687123467403 -0.181034687680347 0.856340349001399 0.962172800299293
ENSG00000121481 762.343241517638 0.104440038197454 0.0837324629726358 1.24730641485591 0.212285166217953 0.629558865163493
ENSG00000121486 277.46925390228 0.0563107246669366 0.0921580595059501 0.611023332835051 0.541184133504199 0.839926444390061
ENSG00000121542 175.288673526648 -0.0776569085745078 0.105204835100489 -0.738149615465218 0.460423536414875 0.796908459495173
ENSG00000121577 25.9360268000969 -0.479613620493757 0.29057600296903 -1.65056169674436 0.0988281055436189 0.490754167096768
ENSG00000121578 265.9533485784 0.180893248463287 0.113209658332731 1.59786056355395 0.110074012445361 0.504620849229689
ENSG00000121579 606.798932695596 0.0633919479575109 0.0818481295875556 0.774506983567638 0.438631039995974 0.785664201969879
ENSG00000121644 390.487460083814 0.137005939264292 0.106046764259288 1.29193889338582 0.196378307207299 0.613878654662962
ENSG00000121653 4860.26434051157 -0.263025243319879 0.153232734367222 -1.71650818871077 0.0860690705057173 0.469047552017735
ENSG00000121671 906.809283068397 -0.084309095457652 0.0788853188322837 -1.06875520953271 0.285179986799072 0.684603376747216
ENSG00000121680 287.447616212014 -0.0697482974790559 0.131988341956555 -0.528442864310047 0.597191993333011 0.865255615399651
ENSG00000121690 39.6143594556509 0.254066554640825 0.204929564893321 1.2397750162261 0.215058621532127 0.632158123226376
ENSG00000121691 145.58417688557 -0.947823597251792 0.662802834889263 -1.43002345095604 0.15271028854852 0.562876475305918
ENSG00000121716 86.0063437726027 -0.112616464403015 0.17254202775123 -0.652690048162552 0.513956119557848 0.827102656728994
ENSG00000121741 3662.79121386012 0.116880262061289 0.0921625314247594 1.26819717573305 0.204727545372058 0.622882003289767
ENSG00000121749 306.228427202416 0.157822785426286 0.105014676193541 1.50286408668652 0.132874095674003 0.537166685498603
ENSG00000121753 1623.64589135286 -0.0835302107808096 0.103278334975905 -0.808787349256717 0.418637474189044 0.772576184562497
ENSG00000121764 117.587983482522 -0.290127241062688 0.272777014936612 -1.06360589483724 0.287507270864358 0.685394857083598
ENSG00000121766 676.081339574567 -0.138472596081808 0.106722532741726 -1.29750102929921 0.194458851190006 0.611340768896014
ENSG00000121769 441.177041351581 -1.43408048443308 0.553384811646826 -2.59147062631765 0.00955666995550938 0.202184039803159
ENSG00000121774 2448.77160489331 0.0536316324291299 0.0568640776764963 0.943154881263423 0.345601687588492 0.729266177052217
ENSG00000121775 416.325245110502 -0.103265638367791 0.0867082789073879 -1.19095477005243 0.233671341431377 0.647850149465201
ENSG00000121851 54.1431753628323 0.403039921847084 0.194763711518468 2.06937893463212 0.0385105416870222 0.354388427872155
ENSG00000121864 472.965046173109 0.173125226758034 0.163929413769062 1.05609617442985 0.290924278012101 0.687192241122364
ENSG00000121871 696.367192102046 0.0117198523644882 0.123028188271073 0.0952615211943569 0.924107105254887 0.980333106806416
ENSG00000121879 1173.81411151169 0.0956487489899733 0.100521246026045 0.951527689630813 0.341336569159277 0.726279642973114
ENSG00000121892 1408.5017703991 0.0411086392009697 0.0722950134515832 0.568623439409146 0.569611714512826 0.853698365794395
ENSG00000121897 110.365400833021 -0.0716997121505077 0.171541367491166 -0.417973304043995 0.67596663575645 0.898947219557796
ENSG00000121900 48.4991204817547 0.237007719195214 0.243083196020338 0.975006594760192 0.329556988723114 0.719225739461269
ENSG00000121903 134.183435773777 0.0693908055061289 0.136941562775154 0.506718370229662 0.612352439137656 0.871896609233075
ENSG00000121904 1273.20221873027 -0.642045670571904 0.140984343752454 -4.55402105994998 5.26300836652473e-06 0.00280452558331187
ENSG00000121905 153.988000821132 0.40415435853443 0.225272637092769 1.79406768505132 0.0728023661412972 0.4440846135073
ENSG00000121931 271.411467469341 -0.221247041525542 0.195506796751198 -1.13165907887643 0.257777791804771 0.665802318366397
ENSG00000121940 530.325125698043 -0.0194987647922494 0.0859862522734172 -0.226766073374703 0.820605646007102 0.94985852394715
ENSG00000121957 77.6474339069552 0.124214474364036 0.147246648959483 0.843580993128168 0.398903589049965 0.762865783163681
ENSG00000121964 425.228372160732 -0.0617321475130974 0.125817860279509 -0.490646934989654 0.623676184213392 0.877469166106168
ENSG00000121966 271.405704450895 -0.398435555904286 0.273774457048415 -1.45534232886389 0.145574513666673 0.554214527726444
ENSG00000121988 182.167800498529 -0.178213696439041 0.115107637210306 -1.54823520626557 0.12156567791729 0.520194806316983
ENSG00000121989 1581.33466499003 0.113650472591308 0.112395794768476 1.01116303172567 0.311938406254094 0.705458879522684
ENSG00000122008 472.883812033967 0.0252243851040721 0.119033455039152 0.211910047438137 0.832177211883855 0.953984757562372
ENSG00000122012 3463.33606953967 -0.623800599916882 0.187370002563694 -3.32924476373869 0.000870818390503627 0.062130523827899
ENSG00000122025 22.6988574540482 -0.21319510224946 0.303465743762327 -0.702534327618981 0.482346001658185 0.808726791929414
ENSG00000122026 1056.73350593693 0.00763279836116983 0.0783532918040516 0.0974151587690555 0.922396707026118 0.97992117610285
ENSG00000122033 159.590867384044 0.157843648986604 0.102556465263098 1.53909018394571 0.123782281109706 0.523890728170754
ENSG00000122034 701.754773878159 -0.0990842692821221 0.0746613832661136 -1.32711537005628 0.184470521726856 0.599046150540153
ENSG00000122035 33.5229405679413 0.0681306554179326 0.240577365352266 0.283196448336576 0.777026250781249 0.935445621230583
ENSG00000122042 1197.11953183205 0.0214041560583126 0.0932305048347546 0.229583183060632 0.818415675824037 0.948523353779071
ENSG00000122068 1360.27675177211 -0.0379053463108973 0.0935357417646316 -0.405249860596394 0.685293857838651 0.902496795316636
ENSG00000122085 701.254402093563 -0.0401322267663876 0.0584389674093001 -0.686737438143045 0.49224820026473 0.814708555275884
ENSG00000122126 1583.8145550486 0.00851619627849078 0.0526560802897609 0.161732438716043 0.871516558426469 0.966707288098085
ENSG00000122140 332.403666060957 -0.0264683106147232 0.112635459151206 -0.23499092394333 0.814215777649261 0.947532958658901
ENSG00000122203 2113.07157285792 0.0244851792101743 0.0577109490074196 0.424272683629347 0.67136695845479 0.897557248574781
